1748	Kuwait_Assorted_Bank_Heister	Mask	Common	1	1		95846a5ce81c404fb5e563784cfcb156
1749	Kuwait_Assorted_Briefcase	Backpack	Common	1	1		63ac17d4a3fd43c4a988479d793cd9cc
1750	Kuwait_Assorted_Feline_Friend	Vest	Common	1	1		ad1416bc95e04c2baba7572a2e97aadc
1751	Kuwait_Assorted_Range_Specs	Glasses	Common	1	1		16f179f07ae24cdc8878023d130ab760
1752	Kuwait_Assorted_Slick_Hair	Hat	Common	1	1		fd7b71a3b99548aea9010d59fc81ce15
1753	Kuwait_Assorted_Ushanka	Hat	Common	1	1		1ddcc3da7ca94c57bb6d4e97fef51e7e
1754	Kuwait_Free_Camel_Nightcap	Hat	Common	1	1		4805b7361ac0450fa48f8adeecec0fb3
1755	Kuwait_Free_Caracal_Nightcap	Hat	Common	1	1		1814cd0e63d0456887db4b370b20c9c0
1756	Kuwait_Free_Fish_Nightcap	Hat	Common	1	1		c01ba96eef0545f185063d0b85b00d0b
1757	Kuwait_Free_Palm_Nightcap	Hat	Common	1	1		c2017828a2a3487d8eaf0fef969209d1
1758	Kuwait_Private_Eye_Bottom	Pants	Common	1	1		66029e1db3eb4726af98093b8185e94c
1759	Kuwait_Private_Eye_Top	Shirt	Common	1	1		6a9556fdf392402ebbea6b2802e446f7
1760	Kuwait_Private_Eye_Camera	Vest	Common	1	1		80ffa1720f6d4789ae187e3f328ad02c
1761	Kuwait_Private_Eye_Hat	Hat	Common	1	1		2054d1ce46174b5a9258582303f0cf47
1762	Kuwait_Private_Eye_Pipe	Mask	Common	1	1		a48d5362346d406faa6245dbe0ba3eac
1763	Monocle_Platinum	Glasses	Common	1	1		113f8b84f86f4ee597064150807fb68a
1764	Housing Planner	Tool	Uncommon	1	1	Using the latest and greatest PinePilot 3000 tech it is easier than ever to build your own home! Our advanced algorithms do the heavy lifting, leaving you to design the blueprints with our intuitive stylus-driven UI. <b>Bypasses workstation requirements.</b>	b376e31635eb476b95d85f2e57fc4263
1765	Cultist_Backpack	Backpack	Common	2	2		744edc0523f642c688ea065d1462839f
1766	Cultist_Hat	Hat	Common	2	2		ee4875dccad54901bd066bb4033c7335
1767	Cultist_Mask	Mask	Common	2	2		e3dccb97ee194d3dbf6e14017c49a419
1768	Cultist_Pants	Pants	Common	2	2		fb821965987442fd9d5c3cb4942271eb
1769	Cultist_Shirt	Shirt	Common	3	2		48f879c980b94b77875037d904e835d6
1770	Cultist_Vest	Vest	Common	2	2		3cfe2fdb6c8f42dab14ad0c99680352a
1771	Turtle_Backpack	Backpack	Common	2	2		b2c7252ca3a84367997618a5be0409b9
1772	Penguin_Companion	Vest	Common	1	1		c69d5d1b2ffc4af3b9388061844aff47
1773	Crab_Companion	Vest	Common	1	1		2e5aebd9f9e64994bc8fbfef65405564
1774	DemonHead	Hat	Common	2	2		3646d3095b0640adb7ca177ca2fc5b98
1775	DemonHorns	Glasses	Common	2	3		ced5f2a9d77b45668f27e2146d3030a6
1776	DemonPants	Pants	Common	2	2		a8dd1ea938c340c2b240da5ddce1b69e
1777	DemonShirt	Shirt	Common	3	2		5bc7742588024f01b5bf6a6db7d3ce08
1778	DemonTail	Backpack	Common	2	2		df8a51ddcabd44faaf57c4b031958639
1779	PirateCaptainBeard	Mask	Common	2	2		4cc1a95c61114351a2ab1a2dac90ee66
1780	PirateCaptainCannon	Backpack	Common	2	2		7258bb4847374ab38c548e58cfa3119e
1781	PirateCaptainCoat	Vest	Common	2	3		d13cf66cfa5344839abe3b2ffb3c3af1
1782	PirateCaptainHat	Hat	Common	3	2		82f1941f0f52481883c617e8409b160b
1783	PirateCaptainPants	Pants	Common	2	2		456b1a3ab33a4546ad1521b30856a54f
1784	PirateCaptainShirt	Shirt	Common	3	2		2edec41ab3a944de9d35de3b412d4671
1785	PHCloak	Backpack	Common	2	4		5c01b98f79624827b40fc5e29e66b1d0
1786	PHHat	Hat	Common	3	2		e3bf85419e524520befeef255468452a
1787	PHMask	Mask	Common	2	2		d0a887c4dc6242dd8038d79cd8d87392
1788	PHPants	Pants	Common	2	2		a3550b959dcf4b6ebd434baf34bd8548
1789	PHShirt	Shirt	Common	3	2		8638ccda7c3647eaaaa4b4a9e53427d9
1790	PHVest	Vest	Common	2	3		d2cead8a2b684c909ac486c1d892198a
1791	Frost_Blindfold	Glasses	Common	1	1		4c39fe1187f04dcab5ddf53100a0e4c0
1792	Frost_Facemask	Mask	Common	1	1		391f9c1278e246afbf2b8d04e926945a
1793	Frost_Fanny	Vest	Common	1	1		887c35c974d849eb8d6a966af8e255d6
1794	Frost_Fox	Hat	Common	1	1		38a600dc539243baa0713b43a9748944
1795	Frost_Guitar	Backpack	Common	1	1		767e0d25e98e4aeeb758001902705bbc
1796	Frost_Jacket_Biker	Vest	Common	1	1		8e5bfbabe1824a38852ada06151b576e
1797	Frost_Kitsune	Hat	Common	1	1		f50ea84410084893ad9950249c6ca1f3
1798	Frost_Knot	Backpack	Common	1	1		12db252b7f9f4e74a6712c6f04816a13
1799	Frost_Miner	Hat	Common	1	1		7b3a8ce0786e48caaf9cf0161d459824
1807	Frost_Overalls_Jeans	Pants	Common	1	1		36123d35e0ce48d9b5da2f6f2b34f707
1808	Frost_Overalls_Khaki	Pants	Common	1	1		034debfbddac4031b78acb6f0e0d802f
1809	Frost_Pants_Spliced	Pants	Common	1	1		c426ff9bbdf54dd09882e6c1f0ab76dd
1810	Frost_Pengy	Vest	Common	1	1		954cde7913bb4f018a5ab20e7fb6b79b
1811	Frost_Shirt_Black	Shirt	Common	1	1		915829798ae24d99ad515c1bab9d89ef
1812	Frost_Shirt_Blue	Shirt	Common	1	1		38e8f986c409480caaca073ed74febd7
1813	Frost_Shirt_Penguin	Shirt	Common	1	1		d6d399f024a347d087d24f0b07027709
1814	Frost_Shirt_Pink	Shirt	Common	1	1		5a550f91eb87474bbcf20d1052397104
1815	Frost_Shirt_White	Shirt	Common	1	1		d675c94ad13b4b1880b161e0b830e9e2
1816	Frost_Shirt_Yellow	Shirt	Common	1	1		244fa549b8da485f93cf2e25c786bbda
1817	Frost_Box	Box	Common	1	1		6522c4d1aa88439fa5c438f9b76bcfea
1818	Frost_Pixel	Glasses	Common	1	1		055fd8b1fbbb472bb0e988b0db93445c
1819	Frost_Puffy	Vest	Common	1	1		5f75ab6a77c04b339ccbd91325bcde84
1820	Frost_Scarf	Vest	Common	1	1		8a3da46333354d5bacaf64c9e0344df4
1821	Frost_Welder	Hat	Common	1	1		87806ae690564f5282cb8e72f69ea369
1822	Frost_Overalls_Black	Pants	Common	1	1		4bee4f2923ad4ca3bb6b56f06a82725f
1823	Frost_Overalls_Corduroy	Pants	Common	1	1		2a0278c6bf2c4aa0b223e54bb596a03f
1824	Frost_Overalls_Farmer	Pants	Common	1	1		2e85f677e6304141ae6cecd73dab96d7
1825	Arid_Scout_Bandana	Mask	Common	1	1		2b9fed7ff71840ffac25243acb493c5e
1826	Arid_Scout_Binoculars	Vest	Common	1	1		232603fa3d2347f1a72a6ca162d5cb88
1827	Arid_Scout_Medbag	Backpack	Common	1	1		707ea95f4c504528aa39cba8ea12adcb
1828	Arid_Scout_Pants	Pants	Common	1	1		fb0c29f5dd8945348f265f9e5d73aedc
1829	Arid_Scout_Top	Shirt	Common	1	1		ed47c2505e234ac6bdb427401adfe5e1
1830	Arid_Scout_Turban	Hat	Common	1	1		f8b105bed45748199257a4200f99a7f8
1831	Arid_Goggly_Hair	Hat	Common	1	1		37726b2d2f054d9dbfdd95132c7aed9b
1832	Arid_Oversized_Spectacles	Glasses	Common	1	1		65e6480f9cd94477919549e7af0c1cdf
1833	Arid_Tourist_Pack	Backpack	Common	1	1		79e9547ecf804657a0155e9a18a865ee
1834	Arid_Tourist_Pockets	Vest	Common	1	1		fbb2f6c592ed425fb64b51af14a01403
1835	Arid_Tourist_Shorts	Pants	Common	1	1		e0e01f1fa7474af78c93aebf6b5e1523
1836	Arid_Tourist_Top	Shirt	Common	1	1		561c726855da4225abc11c68119f19c0
1838	Bounce Grenade	Throwable	Epic	1	1	Throwable jumping explosive.	6d5e67b8477c4b16b2b4ad4333e57725
1839	Impact-Absorbing Boots	Pants	Rare	2	2	Cushions against long falls by absorbing impact into the springs.	3405172ac4b94d819d7e4e4e4695a2ac
1840	Midnight Black Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	9b6ec9ec85204244bd8ae0712f82a7ca
1841	Brilliant White Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	5818eb8e9fce434aaa5c2a4f38e5d68d
1842	Turquoise Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	5c832f2a148448bc86cd0f69c442b448
1843	Azure Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	085ba69c58664f328f1659983b89bdaf
1844	Magenta Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	13d5a8623f0243e7a59a295752ee451e
1845	Hotrod Red Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	fd4234ad26ba4db89467438d96d977ce
1846	Cyan Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	94dc33c17a294f41b6fee12d06dd628c
1847	Lime Green Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	1446e7311dfb48a685577b52c1f0a811
1848	Electric Yellow Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	82a1542dd4ed42bbbc4742d65dec016b
1849	Medium Purple Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	311baba55f2a4819ae5d1ef19bc5281b
1850	Dark Gray Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	bf37e3c3fc574d87afb98b79373f468b
1851	Medium Gray Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	99e6c0108a934982853bcb63503c1693
1852	Light Gray Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	d757506fede942dba4fdc64ef2d1e530
1853	Dark Green Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	4e6793e7436240c89cc96e60b5e369f4
1854	Crimson Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	333d08314d8a4b239dbb6829883d7c86
1855	Navy Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	6ac0018afea44eaeb9586791feef3229
1856	Classic Black Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	ecc8570a56df4254b0a6905592eae236
1857	Classic Blue Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	74e00a7d5995424a88c145bbb570c380
1858	Classic Green Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	3dd69ee5eb64419d9f6e116be2ec9354
1859	Classic Orange Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	8c41d07dea564c6a81ee1c57182fe370
1860	Classic Purple Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	470c9f60ce014de1b0e03b7966b94f17
1861	Classic Red Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	9cc4056334254feb9f982229ae1cba71
1862	Classic White Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	01c5bab4a83446abb8ad8208a0e50958
1863	Classic Yellow Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	d31787d811344bcfaf85dbba6b0c89b2
1864	Dark Brown Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	7f4fc5dd7025440c953307a04e1daeff
1865	Medium Brown Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	1431dfdc156644ecaf5160cf752a20d4
1866	Lavender Vehicle Spraypaint	Vehicle_Paint_Tool	Uncommon	1	2	Refreshes most vehicles with a beautiful new coat of paint.	ecd2d679f8ad4e1d8ed7845e06081816
1867	Pike	Melee	Legendary	4	1	Medieval thrusting spear, not to be confused with the fish commonly known as pike or pickerel.	5f85885dbd404b08983c3ec11ad98416
1868	Ragdoll_Effect_Jaded	Key	Common	1	1		18a92b9dc0174456b9d80042fcbcb2a3
1869	Ragdoll_Effect_SoulCrystal_Green	Key	Common	1	1		97c1ae9dc3054a9391b0f50da60c9c60
1870	Ragdoll_Effect_SoulCrystal_Magenta	Key	Common	1	1		21add5124887492c8e2dabddaff2e6e7
1871	Ragdoll_Effect_SoulCrystal_Red	Key	Common	1	1		e323a7b2a7364a7b9473d125149957f2
1872	Ragdoll_Effect_SoulCrystal_Yellow	Key	Common	1	1		f1acfa23779b4ac5aa89b74344d33879
1873	Coalition Military Vehicle Spraypaint	Vehicle_Paint_Tool	Rare	1	2	Refreshes most vehicles with a beautiful new coat of paint.	eae61af155e1460481ed4dd575dfcd9d
1874	Desert Military Vehicle Spraypaint	Vehicle_Paint_Tool	Rare	1	2	Refreshes most vehicles with a beautiful new coat of paint.	cddcbeabbf8747b7be723df428e1f0a6
1875	Forest Military Spraypaint	Vehicle_Paint_Tool	Rare	1	2	Refreshes most vehicles with a beautiful new coat of paint.	95d2e8dfeb444e0cbc09a50d8aeb4113
1876	Olive Green Military Vehicle Spraypaint	Vehicle_Paint_Tool	Rare	1	2	Refreshes most vehicles with a beautiful new coat of paint.	e322656746a045a98eb6e5a6650a104e
1877	Scorpion-7 Vehicle Spraypaint	Vehicle_Paint_Tool	Rare	1	2	Refreshes most vehicles with a beautiful new coat of paint.	6d8472d1b94e48eeba8149483e7936f1
1900	Stacked Maple Logs	Barricade	Uncommon	3	2	Twelve stacked maple logs.	1f943f37293a41b1ada84cb18c4bd706
1901	Stacked Birch Logs	Barricade	Common	3	2	Twelve stacked birch logs.	5004bbe3d0864ddd9b81d3406d241d2d
1902	Stacked Pine Logs	Barricade	Rare	3	2	Twelve stacked pine logs.	1d9fa8ad36504d9ab63ad574c6675cf3
1903	Stacked Maple Planks	Barricade	Uncommon	3	2	Twelve stacked maple planks.	9fe1fa3532434c93828a93b61aa91408
1904	Stacked Birch Planks	Barricade	Common	3	2	Twelve stacked birch planks.	457d0b0ae1994205a77d411d4e3278be
1905	Stacked Pine Planks	Barricade	Rare	3	2	Twelve stacked pine planks.	5526007aaea14e94afdfaef53617c367
1906	Stacked Maple Sticks	Barricade	Uncommon	2	2	Twelve maple sticks bundled together.	095b058bbc98469d8ed40b9d2fc46b33
1907	Stacked Birch Sticks	Barricade	Common	2	2	Twelve birch sticks bundled together.	32aab23a3c7e42bda6f1d04af15771a0
1908	Stacked Pine Sticks	Barricade	Rare	2	2	Twelve pine sticks bundled together.	ed7a29e3d00c4f00836282c28de47ae5
1909	Stacked Metal Scraps	Barricade	Common	2	2	Ten stacked metal scraps.	43025c40631542f7a344fcb72c62399f
1910	Stacked Metal Sheets	Barricade	Uncommon	3	2	Five stacked metal sheets.	eb3dcd948171403e9d9c55f7e2d30a03
1911	Stacked Metal Bars	Barricade	Rare	2	2	Ten metal bars bundled together.	6973137d5482426a9af310e548b47136
1912	Stacked Wires	Barricade	Common	2	2	Ten stacked wires.	556534a5d51e490f9aab818a9d93b48c
1913	Stacked Cloths	Barricade	Common	2	2	Ten stacked cloths.	cc9c7157787f4b1fb1353a0208df78f4
1914	Stacked Ropes	Barricade	Common	2	2	Ten stacked ropes.	21ae6d16ff994ac2a14adab3c155f93d
1915	Stacked Bricks	Barricade	Common	2	2	Ten stacked bricks.	a621d1ed11fc414bbb94c6b4469349a7
1916	Simple Workbench	Storage	Uncommon	2	2	General-purpose workstation for crafting and repairing most items.	764006fcd5e144bfa1280c2a3a9ac72a
1917	Dye Vat	Barricade	Rare	2	2	Perfect for dyeing things.	d62080979dc245d6b1113255447d0d7f
1918	Desk Lamp	Barricade	Rare	1	2	Small electric lamp for your desk or workbench.	f4e0733ec78f4229b42402acda1c4cbe
1919	Brick Oven	Barricade	Rare	2	2	Enclosed heat source for baking food.	abb0b130e3c3490bbd7f758194bf2410
1920	Chemistry Lab	Storage	Epic	2	2	Specialized workstation for creating medicine and volatile conconctions.	9d2b6fb889234eaca491603ae3fef3fa
1921	Food Prep Station	Storage	Rare	2	2	Simple table for preparing food.	8f8e8f21d93a430fae61bf5d8a3a8545
1922	Spinning Wheel	Barricade	Rare	2	2	Clothing can be woven or repaired with this. Functionally identical to a <color=rare>Sewing Table</color>, just with a different look!	5af4fb6437734db3a667f38343abdf87
1923	Loom	Barricade	Rare	2	2	Clothing can be woven or repaired with this. Functionally identical to a <color=rare>Sewing Table</color>, just with a different look!	1ca70a3310944ba681e2056adddfcca5
1924	Sewing Table	Storage	Rare	2	2	Clothing can be woven or repaired with this.	cd32f764c1524311a780aee00717099d
1926	Clay	Supply	Common	1	1	Soft clay suitable for bricks and pottery.	ebf1b6d9f81f46b588297c2ef9b03c67
1927	Pottery Kiln	Barricade	Rare	2	2	Fire clay into bricks and pottery.	dc9e3cab480e483484dd801299952bb1
1928	Ceramic Plate	Storage	Common	1	1	Ceramic plate for displaying food.	de4c1d984045427a9a88dbacddf25787
1929	Baked Potato	Food	Rare	1	1	Cheese-loaded goodness.	5071c2a9ad0747e7bbdaf00d3f991da9
1930	Ceramic Bowl	Supply	Common	2	1	Currently lacks any soup or stew.	7bc206a6790b4494a44957867871146e
1931	Vegetable Stew	Food	Epic	2	2	Simple stew of veggies with a rustic flavor. Reminds you of home.	285f203c102e4a0d974fc49f1ea594f7
1932	Brown Cap Mushroom	Food	Common	1	1	Mushroom!	04f7ef338b154440b80bb566913fb4cc
1933	Brown Cap Mushroom Seed	Farm	Common	1	1	Ready for planting and eating.	8a8b457be97841fa82315e81b575e634
1934	Red Spotted Mushroom	Food	Common	1	1	Mushroom?	1a0dadc7e4274ca3891fa8681fcb7b39
1935	Red Spotted Mushroom Seed	Farm	Common	1	1	Ready for planting and eating.	6ed4fcb1d3f04b19b9a81c904100673c
1936	Roasted Brown Cap Mushroom	Food	Common	1	1	Roasted to perfection... hopefully.	a974348e439e45de91fa44b5b6da20b8
1937	Roasted Red Spotted Mushroom	Food	Common	1	1	Roasted to perfection... hopefully.	0b8f4a5efb974c8a82f8927534071d49
1938	Mushroom Stew	Food	Epic	2	2	Simple stew of mushrooms with a creamy, earthy flavor. Reminds you of nature.	0dd3e00515e143f9acc10006a919bbd8
1939	Mushroom Pizza	Food	Epic	2	2	Topped with cheese, tomato sauce, and mushrooms.	e0bc8bb1aed54db4964e48ca6cb3be68
1940	Taro	Food	Common	1	1	Purple vegetable.	2204f86aa81a4f58b5ecf896704dffd8
1941	Taro Seed	Farm	Common	1	1	Ready for planting and eating.	d981b3ab4958448cb03256d59e7e7756
1942	Steamed Taro	Food	Common	2	2	Taro that has been heated to gelatinize the starch.	3a79165167674d0f8d7d850b5363c9fd
1943	Poi	Food	Epic	2	2	A traditional Hawaiian food made by mashing steamed taro.	45d6ea26d86b4b17bbce848e2e9a3264
1944	Rice	Food	Common	1	2	Golden-white grass.	97c3c11c1e3f4e909c7101f8b31e914d
1945	Rice Seed	Farm	Common	1	1	Ready for planting and eating.	a82e9e730c0746a7a55c4261275e1760
1946	Cooked Rice	Food	Common	2	2	Rice cooked with plenty of water until soft.	2f1cdef00efc4208b1f4f95ca09724ca
1947	Taro Rice Cake	Food	Epic	1	1	A soft and chewy rice cake made from taro and rice.	03e87f8cf1c44ff7831c072e9d788f49
1948	Sugarcane	Food	Common	1	2	Yellow-green grass.	618cd3e83e21419097a8be01f934ea80
1949	Sugarcane Seed	Farm	Common	1	1	Ready for planting and eating.	c82665de3c7b489dbb1d470b9f24cb59
1950	Sugar	Supply	Common	1	1	Culinary ingredient with an enchanting sweetness.	39f46646aa6f4baf91a8e6004acb9291
1951	Taro Mooncake	Food	Legendary	1	1	Tastes faintly of the moon, but mostly taro.	407a8a6efb984334a0fff1fca8a3a232
1952	Raw Shrimp	Food	Common	1	1	Rather tiny and shrimpy.	a99f5713bb9f44f2b513b918e50b7f94
1953	Cooked Shrimp	Food	Common	1	1	Rather tiny and shrimpy.	e33481d4439344e7ba8a110a4bbb98ea
1954	Raw Goatfish	Food	Common	2	1	Rather smelly and fishy.	55a38a85f2d4407480c3335a2cbd07fc
1955	Cooked Goatfish	Food	Common	2	1	Rather smelly and fishy.	a577f9bbf3c1487aa5d4fb6d3a51640c
1956	Raw Dolphinfish	Food	Rare	3	1	Rather smelly and fishy.	3f439b755a1b4249bae6c1967fcebccf
1957	Cooked Dolphinfish	Food	Rare	3	1	Rather smelly and fishy.	f3f998b089bb4069bed38542abf44ead
1958	Seaweed	Food	Common	1	1	It's always greener in somebody else's lake...	dd657a9ca0944deb9764b093d98f40fd
1959	Raw Northern Pike	Food	Rare	3	1	Rather smelly and fishy, unlike a medieval pike.	19bcff41cf5b4e6ab3149884f0f9fe3b
1960	Cooked Northern Pike	Food	Rare	3	1	Rather smelly and fishy, unlike a medieval pike.	e7436e608f1b472b8f01fc6d0c330108
1961	Raw Tuna	Food	Epic	4	2	Rather smelly and fishy.	bbdbc161bb2048c2a08de45dd0c3b58c
1962	Cooked Tuna	Food	Epic	3	2	Rather smelly and fishy.	50550f1be76548709a52769cc087cee4
1963	Raw Giant Trevally	Food	Epic	3	2	Rather smelly and fishy.	4918281260ad40008732f26199eae291
1964	Cooked Giant Trevally	Food	Epic	3	2	Rather smelly and fishy.	11cb923a867e4c8b8033bc2e06dda44b
1965	Raw Lobster	Food	Rare	3	2	Rather shelly and snappy.	255ac00ff41d43439522e243e5f0a0ed
1966	Cooked Lobster	Food	Rare	2	2	Less snappy than before.	15ac0c779c3f4538a0789cf8ba50c75e
1967	Shrimp Sandwich	Food	Rare	1	1	Tasty shrimp in a blanket of bread.	686f53c08eb44d0d94d283d52b8de8ff
1968	Goatfish Sandwich	Food	Rare	1	1	Tasty goatfish in a blanket of bread.	03082e64e66943fb9753266e8dffb9a0
1969	Dolphinfish Sandwich	Food	Rare	1	1	Tasty dolphinfish in a blanket of bread.	fdd6027aef2246148d3176826320dff1
1970	Northern Pike Sandwich	Food	Rare	1	1	Tasty northern pike in a blanket of bread.	eb122677bf1143c2945e46af485e86aa
1972	Giant Trevally Sandwich	Food	Rare	1	1	Tasty giant trevally in a blanket of bread.	344a9af3599845e18be82c232c6997bc
1973	Lobster Sandwich	Food	Rare	1	1	Tasty lobster in a blanket of bread.	68fe989c92394004b79e2215f534cc26
1974	Poke Bowl	Food	Epic	2	2	Poh-kay. Two syllables. Zero sharp objects.	1710d40f64a24329986b446ed6877fa2
1975	Salmon Meunière	Food	Epic	2	2	Hearty and fragrant!	0cff4736d61f4496aad16e6f8932c524
1976	Stargazy Pie	Food	Epic	2	2	Even fish can chase the stars.	4b7a1c90124944bbac39ebf8aaa85e9b
1977	Lobster Roll	Food	Rare	2	1	Lobster and mayonnaise in a blanket of bread. Would it be considered a hotdog?	d042fd27a3cd4ca2b12c076458c0e46c
1978	Seaweed Soup	Food	Epic	2	2	Simple soup of seaweed with a briny aroma. Reminds you of an ocean breeze.	48ddce6dd54e410191bea7067ac8d8e4
1979	Brick Floor	Structure	Epic	2	2	Zombies can huff and puff, but they aren't getting in.	7b649e3d903f4a308fd04e34e1faa96a
1980	Triangular Brick Floor	Structure	Epic	2	2	Zombies can huff and puff, but they aren't getting in.	1a31d936993b40e8b735be9365f7cd22
1981	Brick Hole	Structure	Epic	2	2	Zombies can huff and puff, but they aren't getting in.	e1da984914524ab3a65faca829b2e7ca
1982	Triangular Brick Hole	Structure	Epic	2	2	Zombies can huff and puff, but they aren't getting in.	e46b2a47e627447a9f36bd6d45af0dd1
1983	Brick Ramp	Structure	Epic	2	2	Zombies can huff and puff, but they aren't getting in.	1cf059e1319449bab2726675c72f691d
1984	Brick Roof	Structure	Epic	2	2	Zombies can huff and puff, but they aren't getting in.	e74dbdda6c4a4d0a8162e5c490caf32c
1985	Triangular Brick Roof	Structure	Epic	2	2	Zombies can huff and puff, but they aren't getting in.	390400329df343a6941c975f70d494b0
1986	Brick Stairs	Structure	Epic	2	2	Zombies can huff and puff, but they aren't getting in.	6b8ce25e25e14298b95b33e784ccd861
1987	Triangular Birch Hole	Structure	Common	2	2	Birch triangular hole. Beware of termites.	11be88d6cd3649be8d544c4c7484653b
1988	Triangular Maple Hole	Structure	Uncommon	2	2	Maple triangular hole. Beware of termites.	2ff8c22879e04428a138f0d26ebfc336
1989	Triangular Pine Hole	Structure	Rare	2	2	Pine triangular hole. Beware of termites.	568dd36b8af24ae8ac02a391b74e7bf4
1990	Triangular Metal Hole	Structure	Epic	2	2	Metal triangular hole. Beware of robotic termites.	3ceb961bb77d49539f36f2be05682055
1991	Dressing Blueprint	Supply	Common	2	1	Guide to producing <color=rare>Dressings</color> without the need for Chemical Mixing Capabilities.	8d840f701cc645789d4dc0765b461a2a
1992	Pike Blueprint	Supply	Common	2	1	Guide to assembling a medieval <color=legendary>Pike</color>, ideal for poking things from a distance.	4d72899b4e9645cbb887e6d49a668ae2
1993	Sewing Workstations Blueprint	Supply	Common	2	1	Guide with alternative designs for the <color=rare>Sewing Table</color>. Functionally identical, just with a different look!	1e884b3e38d04dbf8d5a65bd85c61130
1994	Rain Jacket	Shirt	Uncommon	3	2	Rainy weather coat.	30ee68c9398541da897ad8055c1cba7c
1995	Rain Pants	Pants	Uncommon	2	2	Baggy rain pants and matching yellow wellies. Useful when dancing in a rainstorm!	bdb2c27b56f040d29a292f9463bff41e
